Source,Target,Type,Id,Label,timeset,Weight,app,ht,lang,join_date
1,1451,Directed,0,,,1,Twitter for Android,None,es,2019-05-22
2,21,Directed,1,,,1,Twitter for Android,None,es,2012-04-18
4,27,Directed,2,,,1,Twitter for iPhone,None,es,2011-09-19
22,22,Directed,3,,,1,Twitter for iPhone,None,es,2010-10-18
43,5,Directed,4,,,1,Twitter for Android,None,es,2010-02-18
43,7,Directed,5,,,1,Twitter for Android,None,es,2010-02-18
43,9,Directed,6,,,1,Twitter for Android,None,es,2010-02-18
43,10,Directed,7,,,1,Twitter for Android,None,es,2010-02-18
43,24,Directed,8,,,1,Twitter for Android,None,es,2010-02-18
43,27,Directed,9,,,1,Twitter for Android,None,es,2010-02-18
43,29,Directed,10,,,1,Twitter for Android,None,es,2010-02-18
43,50,Directed,11,,,1,Twitter for Android,None,es,2010-02-18
43,86,Directed,12,,,1,Twitter for Android,None,es,2010-02-18
43,168,Directed,13,,,1,Twitter for Android,None,es,2010-02-18
43,451,Directed,14,,,1,Twitter for Android,None,es,2010-02-18
43,657,Directed,15,,,1,Twitter for Android,None,es,2010-02-18
43,1271,Directed,16,,,1,Twitter for Android,None,es,2010-02-18
52,52,Directed,17,,,1,Twitter for Android,None,es,2019-12-18
65,65,Directed,18,,,1,Twitter Web App,None,es,2010-09-21
65,176,Directed,19,,,1,Twitter Web App,None,und,2010-09-21
65,1717,Directed,20,,,1,Twitter Web App,None,es,2010-09-21
68,3,Directed,21,,,1,Twitter for Android,None,es,2016-01-15
68,6,Directed,22,,,1,Twitter for Android,None,es,2016-01-15
68,11,Directed,23,,,1,Twitter for Android,None,es,2016-01-15
68,19,Directed,24,,,1,Twitter for Android,None,es,2016-01-15
68,20,Directed,25,,,1,Twitter for Android,None,es,2016-01-15
68,22,Directed,26,,,1,Twitter for Android,None,es,2016-01-15
68,35,Directed,27,,,1,Twitter for Android,None,es,2016-01-15
68,47,Directed,28,,,1,Twitter for Android,None,es,2016-01-15
69,1,Directed,29,,,1,Twitter Web App,None,es,2013-05-10
69,8,Directed,30,,,1,Twitter Web App,None,es,2013-05-10
69,16,Directed,31,,,2,Twitter Web App,Lascosasclaras143,es,2013-05-10
69,28,Directed,32,,,1,Twitter Web App,None,es,2013-05-10
69,409,Directed,33,,,1,Twitter Web App,LasCosasClaras143,es,2013-05-10
69,2314,Directed,34,,,1,Twitter Web App,lascosasclaras143,es,2013-05-10
69,2677,Directed,35,,,1,Twitter Web App,HablandoConPcComponentes,en,2013-05-10
71,1,Directed,36,,,1,Twitter for Android,None,es,2020-03-23
71,10,Directed,37,,,1,Twitter for Android,None,es,2020-03-23
71,16,Directed,38,,,1,Twitter for Android,Lascosasclaras143,es,2020-03-23
71,24,Directed,39,,,1,Twitter for Android,None,es,2020-03-23
71,26,Directed,40,,,1,Twitter for Android,None,es,2020-03-23
71,56,Directed,41,,,1,Twitter for Android,None,es,2020-03-23
71,66,Directed,42,,,1,Twitter for Android,None,es,2020-03-23
71,74,Directed,43,,,1,Twitter for Android,None,es,2020-03-23
76,10,Directed,44,,,1,Twitter Web App,None,es,2015-04-11
76,25,Directed,45,,,1,Twitter Web App,None,es,2015-04-11
76,26,Directed,46,,,1,Twitter Web App,None,es,2015-04-11
76,31,Directed,47,,,1,Twitter Web App,None,es,2015-04-11
76,52,Directed,48,,,1,Twitter Web App,None,es,2015-04-11
76,66,Directed,49,,,1,Twitter Web App,None,es,2015-04-11
76,107,Directed,50,,,1,Twitter Web App,None,es,2015-04-11
81,2,Directed,51,,,1,Twitter for iPhone,None,es,2020-05-09
81,3,Directed,52,,,2,Twitter for iPhone,None,es,2020-05-09
81,6,Directed,53,,,1,Twitter for iPhone,None,es,2020-05-09
81,21,Directed,54,,,1,Twitter for iPhone,None,es,2020-05-09
81,106,Directed,55,,,1,Twitter for iPhone,None,es,2020-05-09
83,1,Directed,56,,,1,Twitter Web App,None,es,2019-12-29
83,10,Directed,57,,,1,Twitter Web App,None,es,2019-12-29
83,14,Directed,58,,,1,Twitter Web App,None,es,2019-12-29
83,16,Directed,59,,,1,Twitter Web App,Lascosasclaras143,es,2019-12-29
83,25,Directed,60,,,1,Twitter Web App,None,es,2019-12-29
83,28,Directed,61,,,1,Twitter Web App,None,es,2019-12-29
84,1,Directed,62,,,1,Twitter Web App,None,es,2012-03-27
84,5,Directed,63,,,1,Twitter Web App,None,es,2012-03-27
84,10,Directed,64,,,1,Twitter Web App,None,es,2012-03-27
84,12,Directed,65,,,1,Twitter Web App,None,es,2012-03-27
84,49,Directed,66,,,1,Twitter Web App,None,es,2012-03-27
84,66,Directed,67,,,1,Twitter Web App,None,es,2012-03-27
88,6,Directed,68,,,2,Twitter for Android,None,es,2012-08-28
88,23,Directed,69,,,1,Twitter for Android,None,es,2012-08-28
88,266,Directed,70,,,1,Twitter for Android,None,es,2012-08-28
88,1558,Directed,71,,,1,Twitter for Android,None,es,2012-08-28
88,1946,Directed,72,,,1,Twitter for Android,None,es,2012-08-28
89,89,Directed,73,,,2,Twitter for Android,None,es,2020-04-29
90,6,Directed,74,,,1,Twitter for iPad,None,es,2012-11-27
90,22,Directed,75,,,1,Twitter for iPad,None,es,2012-11-27
90,102,Directed,76,,,1,Twitter for iPad,None,ca,2012-11-27
90,118,Directed,77,,,1,Twitter for iPad,GRANDE,es,2012-11-27
90,490,Directed,78,,,1,Twitter for iPad,None,es,2012-11-27
92,1,Directed,79,,,1,Twitter for Android,None,es,2014-07-10
92,7,Directed,80,,,2,Twitter for Android,None,es,2014-07-10
92,12,Directed,81,,,1,Twitter for Android,None,es,2014-07-10
92,16,Directed,82,,,2,Twitter for Android,Lascosasclaras143,es,2014-07-10
93,87,Directed,83,,,1,Twitter for Android,None,es,2015-04-17
94,6,Directed,84,,,1,Twitter Web App,None,es,2012-01-09
98,1,Directed,85,,,1,Twitter for Android,None,es,2012-12-09
98,7,Directed,86,,,1,Twitter for Android,None,es,2012-12-09
98,13,Directed,87,,,1,Twitter for Android,None,es,2012-12-09
98,29,Directed,88,,,1,Twitter for Android,None,es,2012-12-09
98,31,Directed,89,,,1,Twitter for Android,None,es,2012-12-09
103,7,Directed,90,,,2,Twitter Web App,None,es,2021-04-27
103,42,Directed,91,,,1,Twitter Web App,None,es,2021-04-27
103,74,Directed,92,,,1,Twitter Web App,None,es,2021-04-27
103,318,Directed,93,,,1,Twitter Web App,None,es,2021-04-27
105,0,Directed,94,,,1,Twitter Web App,None,es,2016-05-01
105,3,Directed,95,,,1,Twitter Web App,None,es,2016-05-01
105,6,Directed,96,,,1,Twitter Web App,None,es,2016-05-01
105,38,Directed,97,,,1,Twitter Web App,None,es,2016-05-01
105,57,Directed,98,,,1,Twitter Web App,None,es,2016-05-01
107,66,Directed,99,,,1,Twitter for Android,None,es,2017-03-11
108,1,Directed,100,,,1,Twitter Web App,None,es,2011-11-24
108,5,Directed,101,,,1,Twitter Web App,None,es,2011-11-24
108,10,Directed,102,,,1,Twitter Web App,None,es,2011-11-24
108,16,Directed,103,,,1,Twitter Web App,Lascosasclaras143,es,2011-11-24
108,26,Directed,104,,,1,Twitter Web App,None,es,2011-11-24
110,1,Directed,105,,,1,Twitter for Android,None,es,2011-05-09
110,7,Directed,106,,,1,Twitter for Android,None,es,2011-05-09
110,28,Directed,107,,,1,Twitter for Android,None,es,2011-05-09
110,86,Directed,108,,,1,Twitter for Android,None,es,2011-05-09
111,169,Directed,109,,,1,Twitter Web App,None,es,2011-05-17
112,3,Directed,110,,,1,Twitter for Android,None,es,2012-06-30
112,11,Directed,111,,,1,Twitter for Android,None,es,2012-06-30
112,20,Directed,112,,,1,Twitter for Android,None,es,2012-06-30
112,37,Directed,113,,,1,Twitter for Android,None,es,2012-06-30
113,9,Directed,114,,,1,Twitter for Android,None,es,2015-01-04
113,24,Directed,115,,,1,Twitter for Android,None,es,2015-01-04
113,28,Directed,116,,,1,Twitter for Android,None,es,2015-01-04
113,46,Directed,117,,,1,Twitter for Android,None,es,2015-01-04
115,3,Directed,118,,,1,Twitter for Android,None,es,2011-05-03
115,20,Directed,119,,,1,Twitter for Android,None,es,2011-05-03
115,47,Directed,120,,,1,Twitter for Android,None,es,2011-05-03
115,397,Directed,121,,,1,Twitter for Android,None,es,2011-05-03
119,5,Directed,122,,,1,Twitter Web App,None,es,2012-06-10
119,29,Directed,123,,,1,Twitter Web App,None,es,2012-06-10
119,111,Directed,124,,,1,Twitter Web App,None,es,2012-06-10
119,169,Directed,125,,,1,Twitter Web App,None,es,2012-06-10
120,19,Directed,126,,,1,Twitter for iPhone,None,es,2013-03-11
120,20,Directed,127,,,1,Twitter for iPhone,None,es,2013-03-11
120,41,Directed,128,,,1,Twitter for iPhone,None,es,2013-03-11
120,295,Directed,129,,,1,Twitter for iPhone,None,es,2013-03-11
121,7,Directed,130,,,1,Twitter for iPhone,None,es,2011-05-01
121,8,Directed,131,,,1,Twitter for iPhone,None,es,2011-05-01
121,10,Directed,132,,,1,Twitter for iPhone,None,es,2011-05-01
121,117,Directed,133,,,1,Twitter for iPhone,None,es,2011-05-01
122,1,Directed,134,,,1,Twitter for Android,None,es,2009-03-27
122,5,Directed,135,,,1,Twitter for Android,None,es,2009-03-27
122,12,Directed,136,,,1,Twitter for Android,None,es,2009-03-27
122,240,Directed,137,,,1,Twitter for Android,None,es,2009-03-27
123,2,Directed,138,,,1,Twitter for iPhone,None,es,2011-03-23
123,17,Directed,139,,,1,Twitter for iPhone,None,es,2011-03-23
123,338,Directed,140,,,1,Twitter for iPhone,None,es,2011-03-23
124,124,Directed,141,,,2,Twitter for iPhone,None,es,2021-03-14
125,311,Directed,142,,,1,Twitter for Android,None,es,2011-01-28
125,1496,Directed,143,,,1,Twitter for Android,None,es,2011-01-28
125,1745,Directed,144,,,1,Twitter for Android,None,es,2011-01-28
125,2635,Directed,145,,,1,Twitter for Android,None,es,2011-01-28
127,1,Directed,146,,,1,Twitter for Android,None,es,2014-05-03
127,8,Directed,147,,,1,Twitter for Android,None,es,2014-05-03
127,28,Directed,148,,,1,Twitter for Android,None,es,2014-05-03
127,39,Directed,149,,,1,Twitter for Android,None,es,2014-05-03
128,128,Directed,150,,,1,Twitter for iPhone,None,en,2020-03-02
129,80,Directed,151,,,1,Twitter for Android,None,es,2013-03-27
129,102,Directed,152,,,1,Twitter for Android,None,ca,2013-03-27
129,118,Directed,153,,,1,Twitter for Android,GRANDE,es,2013-03-27
129,527,Directed,154,,,1,Twitter for Android,None,es,2013-03-27
130,1,Directed,155,,,1,Twitter for iPhone,None,es,2008-11-27
130,7,Directed,156,,,1,Twitter for iPhone,None,es,2008-11-27
130,40,Directed,157,,,1,Twitter for iPhone,None,es,2008-11-27
130,49,Directed,158,,,1,Twitter for iPhone,None,es,2008-11-27
131,1,Directed,159,,,1,Twitter for Android,None,es,2013-01-16
131,8,Directed,160,,,1,Twitter for Android,None,es,2013-01-16
131,24,Directed,161,,,1,Twitter for Android,None,es,2013-01-16
131,26,Directed,162,,,1,Twitter for Android,None,es,2013-01-16
132,6,Directed,163,,,1,Twitter for Android,None,es,2021-03-30
132,11,Directed,164,,,1,Twitter for Android,None,es,2021-03-30
132,19,Directed,165,,,1,Twitter for Android,None,es,2021-03-30
132,57,Directed,166,,,1,Twitter for Android,None,es,2021-03-30
133,3,Directed,167,,,1,Twitter for iPhone,None,es,2011-10-09
133,6,Directed,168,,,1,Twitter for iPhone,None,es,2011-10-09
133,23,Directed,169,,,1,Twitter for iPhone,None,es,2011-10-09
133,144,Directed,170,,,1,Twitter for iPhone,None,es,2011-10-09
135,1,Directed,171,,,1,Twitter for Android,None,es,2009-06-03
135,5,Directed,172,,,1,Twitter for Android,None,es,2009-06-03
135,45,Directed,173,,,1,Twitter for Android,Madrid,es,2009-06-03
135,1377,Directed,174,,,1,Twitter for Android,None,es,2009-06-03
136,8,Directed,175,,,1,Twitter for Android,None,es,2017-07-14
136,24,Directed,176,,,1,Twitter for Android,None,es,2017-07-14
136,32,Directed,177,,,1,Twitter for Android,None,es,2017-07-14
136,189,Directed,178,,,1,Twitter for Android,None,es,2017-07-14
137,1,Directed,179,,,1,Twitter for Android,None,es,2012-11-11
137,4,Directed,180,,,1,Twitter for Android,None,es,2012-11-11
137,8,Directed,181,,,1,Twitter for Android,None,es,2012-11-11
137,14,Directed,182,,,1,Twitter for Android,None,es,2012-11-11
138,2,Directed,183,,,1,Twitter for Android,None,es,2019-11-13
138,37,Directed,184,,,1,Twitter for Android,None,es,2019-11-13
138,51,Directed,185,,,1,Twitter for Android,None,es,2019-11-13
138,140,Directed,186,,,1,Twitter for Android,None,es,2019-11-13
139,139,Directed,187,,,1,Twitter for Android,None,es,2013-04-09
141,5,Directed,188,,,1,Twitter for iPhone,None,es,2016-01-03
141,7,Directed,189,,,2,Twitter for iPhone,None,es,2016-01-03
141,10,Directed,190,,,1,Twitter for iPhone,None,es,2016-01-03
142,19,Directed,191,,,1,Twitter for Android,None,es,2009-06-18
142,20,Directed,192,,,1,Twitter for Android,None,es,2009-06-18
142,41,Directed,193,,,1,Twitter for Android,None,es,2009-06-18
142,295,Directed,194,,,1,Twitter for Android,None,es,2009-06-18
143,1,Directed,195,,,1,Twitter for Android,None,es,2017-07-16
143,8,Directed,196,,,1,Twitter for Android,None,es,2017-07-16
143,25,Directed,197,,,1,Twitter for Android,None,es,2017-07-16
143,46,Directed,198,,,1,Twitter for Android,None,es,2017-07-16
145,1,Directed,199,,,1,Twitter for Android,None,es,2016-12-30
145,7,Directed,200,,,2,Twitter for Android,None,es,2016-12-30
145,10,Directed,201,,,1,Twitter for Android,None,es,2016-12-30
146,2,Directed,202,,,1,Twitter for Android,None,es,2011-03-22
146,20,Directed,203,,,1,Twitter for Android,None,es,2011-03-22
146,100,Directed,204,,,1,Twitter for Android,None,es,2011-03-22
146,3288,Directed,205,,,1,Twitter for Android,None,es,2011-03-22
147,11,Directed,206,,,1,Twitter for iPad,None,es,2019-09-01
147,23,Directed,207,,,1,Twitter for iPad,None,es,2019-09-01
147,47,Directed,208,,,1,Twitter for iPad,None,es,2019-09-01
147,348,Directed,209,,,1,Twitter for iPad,None,es,2019-09-01
148,6,Directed,210,,,2,Twitter for Android,None,es,2015-03-13
148,19,Directed,211,,,1,Twitter for Android,None,es,2015-03-13
148,20,Directed,212,,,1,Twitter for Android,None,es,2015-03-13
150,1,Directed,213,,,1,Twitter for Android,None,es,2020-08-31
150,5,Directed,214,,,1,Twitter for Android,None,es,2020-08-31
150,7,Directed,215,,,2,Twitter for Android,None,es,2020-08-31
151,5,Directed,216,,,1,Twitter for Android,None,es,2020-05-04
151,7,Directed,217,,,1,Twitter for Android,None,es,2020-05-04
151,73,Directed,218,,,1,Twitter for Android,SpainIsAFascistState,ca,2020-05-04
152,9,Directed,219,,,1,Twitter for Android,None,es,2010-10-25
153,1,Directed,220,,,1,Twitter for Android,None,es,2021-03-18
153,10,Directed,221,,,1,Twitter for Android,None,es,2021-03-18
153,13,Directed,222,,,1,Twitter for Android,None,es,2021-03-18
154,5,Directed,223,,,1,Twitter for Android,None,es,2019-12-30
154,9,Directed,224,,,1,Twitter for Android,None,es,2019-12-30
154,34,Directed,225,,,1,Twitter for Android,None,es,2019-12-30
155,7,Directed,226,,,1,Twitter for Android,None,es,2012-02-24
155,9,Directed,227,,,1,Twitter for Android,None,es,2012-02-24
155,34,Directed,228,,,1,Twitter for Android,None,es,2012-02-24
156,2,Directed,229,,,1,Twitter for iPhone,None,es,2010-10-07
156,21,Directed,230,,,1,Twitter for iPhone,None,es,2010-10-07
156,2200,Directed,231,,,1,Twitter for iPhone,None,es,2010-10-07
157,19,Directed,232,,,1,Twitter Web App,None,es,2019-02-05
157,20,Directed,233,,,1,Twitter Web App,None,es,2019-02-05
157,41,Directed,234,,,1,Twitter Web App,None,es,2019-02-05
158,12,Directed,235,,,1,Twitter for Android,None,es,2014-03-27
158,26,Directed,236,,,1,Twitter for Android,None,es,2014-03-27
158,341,Directed,237,,,1,Twitter for Android,None,es,2014-03-27
162,4,Directed,238,,,1,Twitter for iPhone,None,es,2018-09-19
162,13,Directed,239,,,1,Twitter for iPhone,None,es,2018-09-19
162,14,Directed,240,,,1,Twitter for iPhone,None,es,2018-09-19
163,3,Directed,241,,,1,Twitter for Android,None,es,2010-03-25
163,57,Directed,242,,,1,Twitter for Android,None,es,2010-03-25
163,1367,Directed,243,,,1,Twitter for Android,None,es,2010-03-25
164,1,Directed,244,,,1,Twitter for Android,None,es,2014-01-31
164,5,Directed,245,,,1,Twitter for Android,None,es,2014-01-31
164,12,Directed,246,,,1,Twitter for Android,None,es,2014-01-31
165,30,Directed,247,,,2,Twitter for Android,None,es,2011-07-04
165,38,Directed,248,,,1,Twitter for Android,None,es,2011-07-04
166,1,Directed,249,,,1,Twitter for Android,None,es,2015-05-06
166,5,Directed,250,,,1,Twitter for Android,None,es,2015-05-06
166,8,Directed,251,,,1,Twitter for Android,None,es,2015-05-06
167,7,Directed,252,,,1,Twitter for Android,None,es,2019-01-17
167,10,Directed,253,,,1,Twitter for Android,None,es,2019-01-17
167,28,Directed,254,,,1,Twitter for Android,None,es,2019-01-17
168,317,Directed,255,,,1,Twitter for Android,None,es,2014-08-23
170,1,Directed,256,,,1,Twitter for Android,None,es,2016-12-27
170,16,Directed,257,,,1,Twitter for Android,Lascosasclaras143,es,2016-12-27
170,29,Directed,258,,,1,Twitter for Android,None,es,2016-12-27
171,3,Directed,259,,,1,Twitter for iPhone,None,es,2014-12-29
171,6,Directed,260,,,1,Twitter for iPhone,None,es,2014-12-29
171,23,Directed,261,,,1,Twitter for iPhone,None,es,2014-12-29
172,42,Directed,262,,,1,Twitter for Android,None,es,2010-06-24
172,139,Directed,263,,,2,Twitter for Android,None,es,2010-06-24
173,25,Directed,264,,,1,Twitter for Android,None,es,2016-05-23
173,26,Directed,265,,,1,Twitter for Android,None,es,2016-05-23
173,32,Directed,266,,,1,Twitter for Android,None,es,2016-05-23
174,0,Directed,267,,,1,Twitter for Android,None,es,2020-04-17
174,1,Directed,268,,,1,Twitter for Android,None,es,2020-04-17
174,15,Directed,269,,,1,Twitter for Android,None,es,2020-04-17
175,0,Directed,270,,,1,Twitter for Android,None,es,2012-04-02
175,2,Directed,271,,,1,Twitter for Android,None,es,2012-04-02
175,6,Directed,272,,,1,Twitter for Android,None,es,2012-04-02
176,10,Directed,273,,,1,Twitter for Android,None,es,2013-02-02
176,74,Directed,274,,,1,Twitter for Android,None,es,2013-02-02
177,2,Directed,275,,,1,Twitter for Android,None,es,2021-05-17
177,17,Directed,276,,,1,Twitter for Android,None,es,2021-05-17
177,21,Directed,277,,,1,Twitter for Android,None,es,2021-05-17
178,8,Directed,278,,,1,Twitter for Android,None,es,2012-11-29
178,10,Directed,279,,,1,Twitter for Android,None,es,2012-11-29
178,95,Directed,280,,,1,Twitter for Android,None,es,2012-11-29
179,24,Directed,281,,,1,Twitter for Android,None,es,2021-03-22
179,26,Directed,282,,,1,Twitter for Android,None,es,2021-03-22
179,39,Directed,283,,,1,Twitter for Android,None,es,2021-03-22
180,5,Directed,284,,,1,Twitter for iPhone,None,es,2012-06-28
180,8,Directed,285,,,1,Twitter for iPhone,None,es,2012-06-28
180,34,Directed,286,,,1,Twitter for iPhone,None,es,2012-06-28
181,8,Directed,287,,,1,Twitter for Android,None,es,2011-12-20
181,10,Directed,288,,,1,Twitter for Android,None,es,2011-12-20
181,28,Directed,289,,,1,Twitter for Android,None,es,2011-12-20
182,2,Directed,290,,,1,Twitter Web App,None,es,2013-08-07
182,3,Directed,291,,,1,Twitter Web App,None,es,2013-08-07
182,35,Directed,292,,,1,Twitter Web App,None,es,2013-08-07
184,38,Directed,293,,,1,Twitter for Android,None,es,2020-07-21
184,51,Directed,294,,,1,Twitter for Android,None,es,2020-07-21
184,62,Directed,295,,,1,Twitter for Android,None,es,2020-07-21
185,2,Directed,296,,,1,Twitter for Android,None,es,2012-01-08
185,11,Directed,297,,,1,Twitter for Android,None,es,2012-01-08
185,41,Directed,298,,,1,Twitter for Android,None,es,2012-01-08
186,13,Directed,299,,,1,Twitter for Android,None,es,2017-03-09
186,25,Directed,300,,,1,Twitter for Android,None,es,2017-03-09
186,26,Directed,301,,,1,Twitter for Android,None,es,2017-03-09
187,6,Directed,302,,,1,Twitter for iPhone,None,es,2020-12-15
187,22,Directed,303,,,1,Twitter for iPhone,None,es,2020-12-15
187,35,Directed,304,,,1,Twitter for iPhone,None,es,2020-12-15
188,25,Directed,305,,,1,Twitter for Android,None,es,2015-07-22
188,26,Directed,306,,,1,Twitter for Android,None,es,2015-07-22
188,45,Directed,307,,,1,Twitter for Android,Madrid,es,2015-07-22
190,46,Directed,308,,,1,Twitter for Android,None,es,2010-02-14
190,439,Directed,309,,,1,Twitter for Android,None,es,2010-02-14
190,551,Directed,310,,,1,Twitter for Android,None,und,2010-02-14
191,1,Directed,311,,,1,Twitter for Android,None,es,2012-01-31
191,8,Directed,312,,,1,Twitter for Android,None,es,2012-01-31
191,34,Directed,313,,,1,Twitter for Android,None,es,2012-01-31
192,2,Directed,314,,,1,Twitter Web App,None,es,2012-01-09
192,30,Directed,315,,,2,Twitter Web App,None,es,2012-01-09
193,2,Directed,316,,,1,Twitter for iPhone,None,es,2014-12-16
193,11,Directed,317,,,1,Twitter for iPhone,None,es,2014-12-16
193,21,Directed,318,,,1,Twitter for iPhone,None,es,2014-12-16
194,7,Directed,319,,,1,Twitter for Android,None,es,2011-05-29
194,10,Directed,320,,,1,Twitter for Android,None,es,2011-05-29
194,13,Directed,321,,,1,Twitter for Android,None,es,2011-05-29
195,7,Directed,322,,,1,Twitter for Android,None,es,2014-11-26
195,10,Directed,323,,,1,Twitter for Android,None,es,2014-11-26
195,107,Directed,324,,,1,Twitter for Android,None,es,2014-11-26
196,8,Directed,325,,,1,Twitter Web App,None,es,2012-01-27
196,14,Directed,326,,,1,Twitter Web App,None,es,2012-01-27
196,25,Directed,327,,,1,Twitter Web App,None,es,2012-01-27
197,5,Directed,328,,,1,Twitter for Android,None,es,2014-01-03
197,25,Directed,329,,,1,Twitter for Android,None,es,2014-01-03
197,52,Directed,330,,,1,Twitter for Android,None,es,2014-01-03
198,7,Directed,331,,,1,Twitter for Android,None,es,2020-10-08
198,12,Directed,332,,,1,Twitter for Android,None,es,2020-10-08
198,45,Directed,333,,,1,Twitter for Android,Madrid,es,2020-10-08
201,0,Directed,334,,,1,Twitter for Android,None,es,2011-07-10
201,1,Directed,335,,,1,Twitter for Android,None,es,2011-07-10
201,109,Directed,336,,,1,Twitter for Android,None,es,2011-07-10
203,2,Directed,337,,,1,Twitter Web App,None,es,2014-08-20
203,6,Directed,338,,,1,Twitter Web App,None,es,2014-08-20
203,23,Directed,339,,,1,Twitter Web App,None,es,2014-08-20
205,33,Directed,340,,,1,Twitter Web App,None,es,2015-01-24
205,51,Directed,341,,,1,Twitter Web App,None,es,2015-01-24
205,70,Directed,342,,,1,Twitter Web App,None,es,2015-01-24
206,1,Directed,343,,,1,Twitter for Android,None,es,2019-12-17
206,25,Directed,344,,,1,Twitter for Android,None,es,2019-12-17
206,56,Directed,345,,,1,Twitter for Android,None,es,2019-12-17
207,3,Directed,346,,,1,Twitter for iPhone,None,es,2019-11-11
207,33,Directed,347,,,1,Twitter for iPhone,None,es,2019-11-11
207,60,Directed,348,,,1,Twitter for iPhone,None,es,2019-11-11
208,1,Directed,349,,,1,Twitter for Android,None,es,2014-03-12
208,5,Directed,350,,,1,Twitter for Android,None,es,2014-03-12
208,10,Directed,351,,,1,Twitter for Android,None,es,2014-03-12
209,11,Directed,352,,,1,Twitter for Android,None,es,2016-03-25
209,64,Directed,353,,,1,Twitter for Android,None,es,2016-03-25
209,2830,Directed,354,,,1,Twitter for Android,None,es,2016-03-25
211,9,Directed,355,,,1,Twitter for Android,None,es,2018-01-11
211,34,Directed,356,,,1,Twitter for Android,None,es,2018-01-11
211,73,Directed,357,,,1,Twitter for Android,SpainIsAFascistState,ca,2018-01-11
212,11,Directed,358,,,1,Twitter for iPhone,None,es,2012-01-20
212,19,Directed,359,,,1,Twitter for iPhone,None,es,2012-01-20
212,632,Directed,360,,,1,Twitter for iPhone,None,es,2012-01-20
214,0,Directed,361,,,1,Twitter for Android,None,es,2016-05-15
214,7,Directed,362,,,1,Twitter for Android,None,es,2016-05-15
214,8,Directed,363,,,1,Twitter for Android,None,es,2016-05-15
215,11,Directed,364,,,1,Twitter for iPhone,None,es,2019-05-18
215,19,Directed,365,,,1,Twitter for iPhone,None,es,2019-05-18
215,20,Directed,366,,,1,Twitter for iPhone,None,es,2019-05-18
216,1,Directed,367,,,1,Twitter for iPhone,None,es,2013-10-01
216,588,Directed,368,,,1,Twitter for iPhone,None,es,2013-10-01
216,2885,Directed,369,,,1,Twitter for iPhone,None,es,2013-10-01
217,3,Directed,370,,,1,Twitter for Android,None,es,2012-05-14
217,22,Directed,371,,,1,Twitter for Android,None,es,2012-05-14
217,343,Directed,372,,,1,Twitter for Android,None,es,2012-05-14
218,11,Directed,373,,,1,Twitter for Android,None,es,2011-04-24
218,19,Directed,374,,,1,Twitter for Android,None,es,2011-04-24
218,20,Directed,375,,,1,Twitter for Android,None,es,2011-04-24
219,1,Directed,376,,,1,Twitter for Android,None,es,2018-01-07
219,7,Directed,377,,,1,Twitter for Android,None,es,2018-01-07
219,28,Directed,378,,,1,Twitter for Android,None,es,2018-01-07
220,7,Directed,379,,,1,Twitter for Android,None,es,2021-03-28
220,8,Directed,380,,,1,Twitter for Android,None,es,2021-03-28
220,28,Directed,381,,,1,Twitter for Android,None,es,2021-03-28
221,6,Directed,382,,,1,Twitter for Android,None,es,2011-05-19
221,22,Directed,383,,,1,Twitter for Android,None,es,2011-05-19
221,47,Directed,384,,,1,Twitter for Android,None,es,2011-05-19
222,0,Directed,385,,,1,Twitter for iPhone,None,es,2012-05-07
222,1,Directed,386,,,1,Twitter for iPhone,None,es,2012-05-07
222,4,Directed,387,,,1,Twitter for iPhone,None,es,2012-05-07
223,5,Directed,388,,,1,Twitter for Android,None,es,2017-09-16
223,7,Directed,389,,,1,Twitter for Android,None,es,2017-09-16
223,10,Directed,390,,,1,Twitter for Android,None,es,2017-09-16
224,1,Directed,391,,,1,Twitter for Android,None,es,2011-01-20
224,5,Directed,392,,,1,Twitter for Android,None,es,2011-01-20
224,34,Directed,393,,,1,Twitter for Android,None,es,2011-01-20
225,3,Directed,394,,,1,Twitter for Android,None,es,2020-04-28
225,22,Directed,395,,,1,Twitter for Android,None,es,2020-04-28
225,35,Directed,396,,,1,Twitter for Android,None,es,2020-04-28
226,1,Directed,397,,,1,Twitter for Android,None,es,2011-04-09
226,12,Directed,398,,,1,Twitter for Android,None,es,2011-04-09
226,2417,Directed,399,,,1,Twitter for Android,None,es,2011-04-09
227,5,Directed,400,,,1,Twitter for Android,None,es,2013-10-04
227,8,Directed,401,,,1,Twitter for Android,None,es,2013-10-04
227,10,Directed,402,,,1,Twitter for Android,None,es,2013-10-04
228,5,Directed,403,,,1,Twitter for Android,None,es,2011-05-20
228,12,Directed,404,,,1,Twitter Web App,None,es,2011-05-20
228,14,Directed,405,,,1,Twitter for Android,None,es,2011-05-20
229,6,Directed,406,,,1,Twitter Web App,None,es,2013-08-26
229,35,Directed,407,,,1,Twitter Web App,None,es,2013-08-26
229,397,Directed,408,,,1,Twitter Web App,None,es,2013-08-26
230,2,Directed,409,,,1,Twitter for iPhone,None,es,2013-01-23
230,3,Directed,410,,,1,Twitter for iPhone,None,es,2013-01-23
230,11,Directed,411,,,1,Twitter for iPhone,None,es,2013-01-23
231,1,Directed,412,,,1,Twitter for Android,None,es,2011-09-15
231,32,Directed,413,,,1,Twitter for Android,None,es,2011-09-15
